Region/Country/Area,,Year,Series,Value,Footnotes,Source
68,Bolivia (Plurin. State of),2005,Population aged 60+ years old (percentage),7.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2005,Population density,8.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population mid-year estimates (millions),9.92,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population mid-year estimates for males (millions),4.97,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population mid-year estimates for females (millions),4.95,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Sex ratio (males per 100 females),100.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population aged 0 to 14 years old (percentage),34.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population aged 60+ years old (percentage),8.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2010,Population density,9.2,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population mid-year estimates (millions),10.72,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population mid-year estimates for males (millions),5.37,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population mid-year estimates for females (millions),5.35,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Sex ratio (males per 100 females),100.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population aged 0 to 14 years old (percentage),32.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population aged 60+ years old (percentage),9.2,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Population density,9.9,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2015,Surface area (thousand km2),"1,099","Data updated according to ""Superintendencia Agraria"". Interior waters correspond to natural or artificial bodies of water or snow.","United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population mid-year estimates (millions),11.22,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population mid-year estimates for males (millions),5.61,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population mid-year estimates for females (millions),5.6,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Sex ratio (males per 100 females),100.2,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population aged 0 to 14 years old (percentage),31.3,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population aged 60+ years old (percentage),9.6,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
68,Bolivia (Plurin. State of),2018,Population density,10.4,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2005,Population mid-year estimates (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2005,Population density,43.9,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2010,Population mid-year estimates (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2010,Population density,63.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2018,Population mid-year estimates (millions),0.03,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
535,"Bonaire, St. Eustatius & Saba",2018,Population density,78.4,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population mid-year estimates (millions),3.78,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population mid-year estimates for males (millions),1.86,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population mid-year estimates for females (millions),1.92,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Sex ratio (males per 100 females),96.6,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population aged 0 to 14 years old (percentage),17.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population aged 60+ years old (percentage),17.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2005,Population density,74.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population mid-year estimates (millions),3.72,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population mid-year estimates for males (millions),1.83,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population mid-year estimates for females (millions),1.89,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Sex ratio (males per 100 females),96.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population aged 0 to 14 years old (percentage),15.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population aged 60+ years old (percentage),19.2,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2010,Population density,73,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population mid-year estimates (millions),3.54,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population mid-year estimates for males (millions),1.74,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population mid-year estimates for females (millions),1.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Sex ratio (males per 100 females),96.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population aged 0 to 14 years old (percentage),14.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population aged 60+ years old (percentage),22.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Population density,69.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2015,Surface area (thousand km2),51,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population mid-year estimates (millions),3.5,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population mid-year estimates for males (millions),1.72,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population mid-year estimates for females (millions),1.78,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Sex ratio (males per 100 females),96.5,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population aged 0 to 14 years old (percentage),14.2,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population aged 60+ years old (percentage),23.9,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
70,Bosnia and Herzegovina,2018,Population density,68.7,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2005,Population mid-year estimates (millions),1.86,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2005,Population mid-year estimates for males (millions),0.92,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2005,Population mid-year estimates for females (millions),0.94,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2005,Sex ratio (males per 100 females),97.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2005,Population aged 0 to 14 years old (percentage),35.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2005,Population aged 60+ years old (percentage),5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2005,Population density,3.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2010,Population mid-year estimates (millions),2.01,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2010,Population mid-year estimates for males (millions),1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2010,Population mid-year estimates for females (millions),1.02,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2010,Sex ratio (males per 100 females),97.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2010,Population aged 0 to 14 years old (percentage),33,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2010,Population aged 60+ years old (percentage),5.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2010,Population density,3.6,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2015,Population mid-year estimates (millions),2.21,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2015,Population mid-year estimates for males (millions),1.09,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2015,Population mid-year estimates for females (millions),1.12,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2015,Sex ratio (males per 100 females),97.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2015,Population aged 0 to 14 years old (percentage),31.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2015,Population aged 60+ years old (percentage),6.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2015,Population density,3.9,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2015,Surface area (thousand km2),582,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."
72,Botswana,2018,Population mid-year estimates (millions),2.33,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2018,Population mid-year estimates for males (millions),1.15,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2018,Population mid-year estimates for females (millions),1.18,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
72,Botswana,2018,Sex ratio (males per 100 females),97.8,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2018,Population aged 0 to 14 years old (percentage),31.2,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2018,Population aged 60+ years old (percentage),6.5,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
72,Botswana,2018,Population density,4.1,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2005,Population mid-year estimates (millions),186.92,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2005,Population mid-year estimates for males (millions),92.22,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2005,Population mid-year estimates for females (millions),94.69,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2005,Sex ratio (males per 100 females),97.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2005,Population aged 0 to 14 years old (percentage),27.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2005,Population aged 60+ years old (percentage),8.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2005,Population density,22.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2010,Population mid-year estimates (millions),196.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2010,Population mid-year estimates for males (millions),96.93,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2010,Population mid-year estimates for females (millions),99.86,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2010,Sex ratio (males per 100 females),97.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2010,Population aged 0 to 14 years old (percentage),24.9,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2010,Population aged 60+ years old (percentage),10,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2010,Population density,23.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2015,Population mid-year estimates (millions),205.96,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2015,Population mid-year estimates for males (millions),101.28,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2015,Population mid-year estimates for females (millions),104.68,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2015,Sex ratio (males per 100 females),96.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2015,Population aged 0 to 14 years old (percentage),22.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2015,Population aged 60+ years old (percentage),11.9,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2015,Population density,24.6,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2015,Surface area (thousand km2),"8,516",,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."
76,Brazil,2018,Population mid-year estimates (millions),210.87,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2018,Population mid-year estimates for males (millions),103.6,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2018,Population mid-year estimates for females (millions),107.27,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
76,Brazil,2018,Sex ratio (males per 100 females),96.6,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2018,Population aged 0 to 14 years old (percentage),21.4,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2018,Population aged 60+ years old (percentage),13.1,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
76,Brazil,2018,Population density,25.2,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2001,Population mid-year estimates (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2001,Sex ratio (males per 100 females),106.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2001,Population aged 0 to 14 years old (percentage),26.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2001,Population aged 60+ years old (percentage),7.4,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2001,Population density,140.6,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2005,Population mid-year estimates (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2005,Population density,154.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2010,Population mid-year estimates (millions),0.03,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2010,Sex ratio (males per 100 females),97.1,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2010,Population aged 0 to 14 years old (percentage),22.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2010,Population aged 60+ years old (percentage),9.7,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
92,British Virgin Islands,2010,Population density,181.5,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2015,Population mid-year estimates (millions),0.03,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2015,Population density,200.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2015,Surface area (thousand km2),0,,"United Nations Statistics Division, New York, ""Demographic Yearbook 2015"" and the demographic statistics database, last accessed June 2017."
92,British Virgin Islands,2018,Population mid-year estimates (millions),0.03,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
92,British Virgin Islands,2018,Population density,211.5,Projected estimate (medium fertility variant).,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
96,Brunei Darussalam,2005,Population mid-year estimates (millions),0.37,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
96,Brunei Darussalam,2005,Population mid-year estimates for males (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
96,Brunei Darussalam,2005,Population mid-year estimates for females (millions),0.18,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision, last accessed June 2017."
96,Brunei Darussalam,2005,Sex ratio (males per 100 females),104.3,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
96,Brunei Darussalam,2005,Population aged 0 to 14 years old (percentage),27.8,,"United Nations Population Division, New York, World Population Prospects: The 2017 Revision; supplemented by data from the United Nations Statistics Division, New York, Demographic Yearbook 2015 and Secretariat for the Pacific Community (SPC) for small countries or areas, last accessed June 2017."
